protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
random_row,tcn,0,2.0,8586,0.12578616352201258,0.31047915121704395,2.4683092521754992,0.7748733112275612,0.01749730016450462,0.09817879298071881
random_row,tcn,0,3.0,8586,0.1762170976007454,0.405832718599149,2.303026914667742,0.7751839493885361,0.02374624338928647,0.12478296107597876
random_row,tcn,0,5.0,8586,0.2612392266480317,0.529385370218574,2.026439049797894,0.7737826632354347,0.021483884132910854,0.15839942154461312
random_row,tcn,1,0.5,8586,0.03715350570696482,0.11336090242087285,3.0511495554407975,0.7903918324660536,0.009109183184450222,0.03443725713563645
random_row,tcn,1,1.0,8586,0.06790123456790123,0.18283326224179203,2.692635316651846,0.7777710502643841,0.015711400299507676,0.05978597689126665
random_row,tcn,1,2.0,8586,0.12578616352201258,0.32120547895075197,2.553583557658478,0.7785318658653324,0.01740186976825555,0.09736572720593263
random_row,tcn,1,3.0,8586,0.1762170976007454,0.4211600214666104,2.3900065725791917,0.7783870202997744,0.020884034247934866,0.12349474926720193
random_row,tcn,1,5.0,8586,0.2612392266480317,0.5493070059752977,2.1026972596094096,0.7801131117258738,0.02409536377438959,0.15604973867649488
random_row,transformer,0,0.5,8586,0.03715350570696482,0.11454030367278294,3.082893565311957,0.7783774519153654,0.011789028096970992,0.03447343900226459
random_row,transformer,0,1.0,8586,0.06790123456790123,0.18139901255996269,2.6715127304285415,0.7582383878772734,0.01789176836870168,0.05994969097887993
random_row,transformer,0,2.0,8586,0.12578616352201258,0.3150549367222026,2.5046867469415104,0.7644143327313457,0.026848577443686444,0.09877667204708407
random_row,transformer,0,3.0,8586,0.1762170976007454,0.4177170200255287,2.370468165194441,0.7692549392143063,0.03476014026611411,0.1250787722218197
random_row,transformer,0,5.0,8586,0.2612392266480317,0.543352073301497,2.079902318932971,0.7704083873952907,0.04143324577666762,0.1593639842654521
random_row,transformer,1,0.5,8586,0.03715350570696482,0.09913340898890408,2.6682114406856754,0.7312036411718155,0.015700762008915355,0.03504812697454257
random_row,transformer,1,1.0,8586,0.06790123456790123,0.15719252207240472,2.3150171432481423,0.7056454387066257,0.025068277333017665,0.06143967792804386
random_row,transformer,1,2.0,8586,0.12578616352201258,0.2895649890491555,2.3020416629407863,0.735377068715398,0.037462188929298555,0.102086139307128
random_row,transformer,1,3.0,8586,0.1762170976007454,0.38080729216305914,2.161012168216805,0.7355055376145792,0.04686388281739566,0.1314835155152173
random_row,transformer,1,5.0,8586,0.2612392266480317,0.5052137399320875,1.9339122474618384,0.7362450306097081,0.062342211989403436,0.17013654743976395
chunk_grouped,a3,0,0.5,8586,0.03715350570696482,0.06752526401446068,1.8174668239127256,0.6941907110379183,0.35824733934257674,0.32400530620994816
chunk_grouped,a3,0,1.0,8586,0.06790123456790123,0.11634776147249895,1.7134852144131665,0.6887807295248844,0.34384558947388183,0.3162006476154253
chunk_grouped,a3,0,2.0,8586,0.12578616352201258,0.20384406432276894,1.6205603113660132,0.6824927095360749,0.3229976975568075,0.3058988866336251
chunk_grouped,a3,0,3.0,8586,0.1762170976007454,0.2720311856264344,1.543727534559528,0.6752142630404537,0.30890498849554504,0.30184846936193943
chunk_grouped,a3,0,5.0,8586,0.2612392266480317,0.37433207645352806,1.4329091433036076,0.6659662316570711,0.2923664373657989,0.3036042252176912
chunk_grouped,lr,0,0.5,8586,0.03715350570696482,0.10272354681213308,2.7648412944481966,0.778323227183048,0.00850051480015616,0.034755307913747896
chunk_grouped,lr,0,1.0,8586,0.06790123456790123,0.16799400242787096,2.4740934903013727,0.7633503216739692,0.012442736381207256,0.06054324221994402
chunk_grouped,lr,0,2.0,8586,0.12578616352201258,0.27798338170279663,2.209967884537233,0.7559843483238101,0.020899086683090318,0.10137460161787422
chunk_grouped,lr,0,3.0,8586,0.1762170976007454,0.3610505948087813,2.0488965016709826,0.7514137571463453,0.023866473295929974,0.13033047203316642
chunk_grouped,lr,0,5.0,8586,0.2612392266480317,0.4797125809922271,1.8362961303607943,0.7455826802308708,0.025440641266595565,0.16742320085508772
chunk_grouped,lr,1,0.5,8586,0.03715350570696482,0.10272354681213308,2.7648412944481966,0.778323227183048,0.00850051480015616,0.034755307913747896
chunk_grouped,lr,1,1.0,8586,0.06790123456790123,0.16799400242787096,2.4740934903013727,0.7633503216739692,0.012442736381207256,0.06054324221994402
chunk_grouped,lr,1,2.0,8586,0.12578616352201258,0.27798338170279663,2.209967884537233,0.7559843483238101,0.020899086683090318,0.10137460161787422
chunk_grouped,lr,1,3.0,8586,0.1762170976007454,0.3610505948087813,2.0488965016709826,0.7514137571463453,0.023866473295929974,0.13033047203316642
chunk_grouped,lr,1,5.0,8586,0.2612392266480317,0.4797125809922271,1.8362961303607943,0.7455826802308708,0.025440641266595565,0.16742320085508772
chunk_grouped,lr,2,0.5,8586,0.03715350570696482,0.10272354681213308,2.7648412944481966,0.778323227183048,0.00850051480015616,0.034755307913747896
chunk_grouped,lr,2,1.0,8586,0.06790123456790123,0.16799400242787096,2.4740934903013727,0.7633503216739692,0.012442736381207256,0.06054324221994402
chunk_grouped,lr,2,2.0,8586,0.12578616352201258,0.27798338170279663,2.209967884537233,0.7559843483238101,0.020899086683090318,0.10137460161787422
chunk_grouped,lr,2,3.0,8586,0.1762170976007454,0.3610505948087813,2.0488965016709826,0.7514137571463453,0.023866473295929974,0.13033047203316642
chunk_grouped,lr,2,5.0,8586,0.2612392266480317,0.4797125809922271,1.8362961303607943,0.7455826802308708,0.025440641266595565,0.16742320085508772
chunk_grouped,lgbm,0,0.5,8586,0.03715350570696482,0.10411107479165423,2.8021871102230196,0.774084597407906,0.017217071271463266,0.035138463788178934
chunk_grouped,lgbm,0,1.0,8586,0.06790123456790123,0.18097140759498093,2.6652152754897194,0.7693913667451893,0.027292441124512005,0.06093853716661029
chunk_grouped,lgbm,0,2.0,8586,0.12578616352201258,0.28546475713627767,2.2694448192334074,0.7579430282934145,0.048498279219443344,0.10409521041424306
chunk_grouped,lgbm,0,3.0,8586,0.1762170976007454,0.37046073442441885,2.1022973336206614,0.7509579310241071,0.062395084482596355,0.13543659486242138
chunk_grouped,lgbm,0,5.0,8586,0.2612392266480317,0.4874848670513095,1.8660477345084903,0.7436551953564927,0.08554340245577352,0.1778296468404896
chunk_grouped,lgbm,1,0.5,8586,0.03715350570696482,0.09458784059373618,2.5458658286452005,0.7712205456373169,0.020318403857837727,0.03545439893877647
chunk_grouped,lgbm,1,1.0,8586,0.06790123456790123,0.1761801023812417,2.594652416887378,0.770401065295197,0.02837241828274518,0.06117199003963313
chunk_grouped,lgbm,1,2.0,8586,0.12578616352201258,0.2897093104068658,2.3031890177345833,0.7622698137786069,0.04700479213053657,0.10326834946605655
chunk_grouped,lgbm,1,3.0,8586,0.1762170976007454,0.373169581370331,2.1176695476838483,0.7532108035089453,0.06218045482189045,0.13463218537760402
chunk_grouped,lgbm,1,5.0,8586,0.2612392266480317,0.4897428528538596,1.8746910987976988,0.7444190059581725,0.08302116073736658,0.1774790388381309
chunk_grouped,lgbm,2,0.5,8586,0.03715350570696482,0.10876595821911762,2.9274749757659686,0.7794456412226274,0.016501016239354738,0.03492159393015864
chunk_grouped,lgbm,2,1.0,8586,0.06790123456790123,0.18226039142163636,2.6841984918459176,0.7757474737710923,0.026821935400589244,0.06055347564017123
chunk_grouped,lgbm,2,2.0,8586,0.12578616352201258,0.2926966396312571,2.326938285068494,0.7627837236383732,0.04494432451947651,0.10259464529673662
chunk_grouped,lgbm,2,3.0,8586,0.1762170976007454,0.3756162181845132,2.131553766908282,0.7534567515109403,0.05739339670158523,0.13384812296579976
chunk_grouped,lgbm,2,5.0,8586,0.2612392266480317,0.4884118441506943,1.8695961185367191,0.7425406518108187,0.08003503350881759,0.17683264097360066
chunk_grouped,mlp,0,0.5,8586,0.03715350570696482,0.09197788229238293,2.4756178600702192,0.7460322094909966,0.016298056809301104,0.035781899918074546
chunk_grouped,mlp,0,1.0,8586,0.06790123456790123,0.15926300911199776,2.3455097705585124,0.7393050933515712,0.032287678694939884,0.06382241860023025
chunk_grouped,mlp,0,2.0,8586,0.12578616352201258,0.27190601055639835,2.161652783923367,0.7333021237331123,0.04517054291104686,0.10583525007863938
chunk_grouped,mlp,0,3.0,8586,0.1762170976007454,0.35721198640113794,2.027113096655764,0.7325902314723921,0.05421748810713942,0.13604307744030833
