protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
chunk_grouped,gru,1,2.0,8590,0.1258440046565774,0.33131993331879167,2.632782818879205,0.7941509350050368,0.0475803031979673,0.10198330800923844
chunk_grouped,gru,1,3.0,8590,0.17625145518044238,0.39219667723659996,2.2252110022869176,0.7778256995384327,0.056067191666302224,0.13298488578172782
chunk_grouped,gru,1,5.0,8590,0.2612339930151339,0.49418374412578164,1.891728325329975,0.7664079735266309,0.05935052592346361,0.16945738024312434
blocked_purged,lgbm,0,0.5,8590,0.037136204889406284,0.36061331681559344,9.710559220833693,0.9110943588449124,0.012599811881666489,0.02885923891326257
blocked_purged,lgbm,0,1.0,8590,0.06786961583236321,0.624789765125115,9.205735990436942,0.9166906058399586,0.01416167277261649,0.03907954372746704
blocked_purged,lgbm,0,2.0,8590,0.1258440046565774,0.5450181825500154,4.330903041724914,0.8528146735788777,0.03308914400450441,0.0823197199899406
blocked_purged,lgbm,0,3.0,8590,0.17625145518044238,0.5505282009317828,3.123538471601066,0.8248682169732207,0.050263475953707976,0.11507805253552607
blocked_purged,lgbm,0,5.0,8590,0.2612339930151339,0.5986167661198818,2.2914964442824353,0.7963224971391301,0.0739330585806262,0.15825048164385255
blocked_purged,lgbm,1,0.5,8590,0.037136204889406284,0.34981855697722736,9.419879010766092,0.9090981102913114,0.012628981957166972,0.029267406594801815
blocked_purged,lgbm,1,1.0,8590,0.06786961583236321,0.6115129504732542,9.010113627041601,0.9132341533919398,0.014487976491833449,0.03985116987142629
blocked_purged,lgbm,1,2.0,8590,0.1258440046565774,0.5337011844833632,4.240974259678159,0.8512804061583085,0.03746360574414004,0.08372106741824557
blocked_purged,lgbm,1,3.0,8590,0.17625145518044238,0.5427249549607053,3.079265101131082,0.8225136151524904,0.05552858175036428,0.11687491819261554
blocked_purged,lgbm,1,5.0,8590,0.2612339930151339,0.5900681308079496,2.2587723902140318,0.7922461437945948,0.07582040701166178,0.16079083773744166
blocked_purged,lgbm,2,0.5,8590,0.037136204889406284,0.35977955942380574,9.688107885424738,0.9138167916074937,0.013276955157067236,0.029250728235700706
blocked_purged,lgbm,2,1.0,8590,0.06786961583236321,0.6145509498903873,9.054875916909822,0.9165250131692232,0.015418786860044126,0.03958457575658082
blocked_purged,lgbm,2,2.0,8590,0.1258440046565774,0.5412878047232573,4.3012601688924885,0.8521042094537433,0.033657358835008026,0.08210839045593994
blocked_purged,lgbm,2,3.0,8590,0.17625145518044238,0.5459852831883621,3.097763264589188,0.8215967906100439,0.05104227762720369,0.11502166444690257
blocked_purged,lgbm,2,5.0,8590,0.2612339930151339,0.5888324865279035,2.254042361530611,0.7909883160782291,0.07321468201317718,0.1600297136895384
blocked_purged,lr,0,0.5,8590,0.037136204889406284,0.2549666825530129,6.865717251192417,0.8781469719520824,0.011321940324852734,0.03125397141700734
blocked_purged,lr,0,1.0,8590,0.06786961583236321,0.43880226638331793,6.465371300570671,0.8814551418452252,0.02236228407900212,0.04875832304191153
blocked_purged,lr,0,2.0,8590,0.1258440046565774,0.4576232783081141,3.636432896083904,0.831089032969256,0.020246351649576222,0.08705408876434907
blocked_purged,lr,0,3.0,8590,0.17625145518044238,0.4943158105794973,2.8046055567225108,0.8078127788651314,0.027150708886855224,0.1163092801441111
blocked_purged,lr,0,5.0,8590,0.2612339930151339,0.5601532098504632,2.144258499383012,0.7828372245096074,0.03289014922614861,0.1561881749944738
blocked_purged,lr,1,0.5,8590,0.037136204889406284,0.2549666825530129,6.865717251192417,0.8781469719520824,0.011321940324852734,0.03125397141700734
blocked_purged,lr,1,1.0,8590,0.06786961583236321,0.43880226638331793,6.465371300570671,0.8814551418452252,0.02236228407900212,0.04875832304191153
blocked_purged,lr,1,2.0,8590,0.1258440046565774,0.4576232783081141,3.636432896083904,0.831089032969256,0.020246351649576222,0.08705408876434907
blocked_purged,lr,1,3.0,8590,0.17625145518044238,0.4943158105794973,2.8046055567225108,0.8078127788651314,0.027150708886855224,0.1163092801441111
blocked_purged,lr,1,5.0,8590,0.2612339930151339,0.5601532098504632,2.144258499383012,0.7828372245096074,0.03289014922614861,0.1561881749944738
blocked_purged,lr,2,0.5,8590,0.037136204889406284,0.2549666825530129,6.865717251192417,0.8781469719520824,0.011321940324852734,0.03125397141700734
blocked_purged,lr,2,1.0,8590,0.06786961583236321,0.43880226638331793,6.465371300570671,0.8814551418452252,0.02236228407900212,0.04875832304191153
blocked_purged,lr,2,2.0,8590,0.1258440046565774,0.4576232783081141,3.636432896083904,0.831089032969256,0.020246351649576222,0.08705408876434907
blocked_purged,lr,2,3.0,8590,0.17625145518044238,0.4943158105794973,2.8046055567225108,0.8078127788651314,0.027150708886855224,0.1163092801441111
blocked_purged,lr,2,5.0,8590,0.2612339930151339,0.5601532098504632,2.144258499383012,0.7828372245096074,0.03289014922614861,0.1561881749944738
blocked_purged,gru,0,0.5,8590,0.037136204889406284,0.14839220393646382,3.9958903818627722,0.8178772832069144,0.02789834503938766,0.03695914862643129
blocked_purged,gru,0,1.0,8590,0.06786961583236321,0.25749008627036196,3.793893380896071,0.8167961310011544,0.043099152590814926,0.06223561606211503
