variant,model,horizon_s,fold,seed,n,positive_rate,auprc,auprc_lift,auroc,brier,ece
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,2,1337,1642,0.23142509135200975,0.5188446474722972,2.241955029340821,0.7718210442905997,0.1522178619272546,0.08577214334389903
+ self-excitation,hazard LGBM,0.5,2,1337,1680,0.033928571428571426,0.4392762613780733,12.947089809037951,0.9461901827890737,0.023157659366030474,0.015074973616009677
+ self-excitation,hazard LGBM,1.0,2,1337,1680,0.05773809523809524,0.7314544619185358,12.668489649723094,0.9333120591855475,0.02388201163280031,0.015081991394896516
+ self-excitation,hazard LGBM,2.0,2,1337,1671,0.10831837223219629,0.5797176267510694,5.351978753044404,0.8541547702918166,0.0684064745371353,0.041271688094574405
+ self-excitation,hazard LGBM,3.0,2,1337,1661,0.15111378687537627,0.5414002195127313,3.5827321299228956,0.8120228306631629,0.10997302709196122,0.07640235308044623
+ self-excitation,hazard LGBM,5.0,2,1337,1642,0.23142509135200975,0.5536127951348678,2.392190025293297,0.7769934940361998,0.17145999645818774,0.11732309396661803
+ self-excitation,multi-head MLP,0.5,2,1337,1680,0.033928571428571426,0.33430776870537005,9.85328160394775,0.9113943206753792,0.030934339753696218,0.02454885986234655
+ self-excitation,multi-head MLP,1.0,2,1337,1680,0.05773809523809524,0.7000956998479463,12.12536882210876,0.9245397294709902,0.03780406036770274,0.033377731328121635
+ self-excitation,multi-head MLP,2.0,2,1337,1671,0.10831837223219629,0.541886544164681,5.002720526514818,0.8196373614149578,0.09167689953522087,0.07694455037864162
+ self-excitation,multi-head MLP,3.0,2,1337,1661,0.15111378687537627,0.4708429992989372,3.11581761687464,0.7600632929275805,0.1434033534168857,0.12254270205637441
+ self-excitation,multi-head MLP,5.0,2,1337,1642,0.23142509135200975,0.48457225866446363,2.093862233492235,0.7269903661689883,0.21657304622138437,0.1787514585342429
+ self-excitation,hazard MLP,0.5,2,1337,1680,0.033928571428571426,0.42306674169331177,12.469335544644979,0.9390775151063118,0.02497644740621881,0.01942377147308759
+ self-excitation,hazard MLP,1.0,2,1337,1680,0.05773809523809524,0.6214618621142904,10.76346317888668,0.9185091598231206,0.033463656870919505,0.02679854594311141
+ self-excitation,hazard MLP,2.0,2,1337,1671,0.10831837223219629,0.47743282587081515,4.407680950442719,0.802947828988839,0.08807053733080468,0.07654909401787362
+ self-excitation,hazard MLP,3.0,2,1337,1661,0.15111378687537627,0.43263405538011307,2.8629687887903104,0.7510101438218757,0.14693669413597396,0.1372062989519312
+ self-excitation,hazard MLP,5.0,2,1337,1642,0.23142509135200975,0.4578229598030666,1.9782771052543033,0.7109892401367921,0.2159976412389923,0.1890126061309166
rf+mobility+history,multi-head LGBM,0.5,3,1337,1536,0.034505208333333336,0.3758969030951548,10.893917795361466,0.915469662463899,0.028550354484394667,0.025589755731870726
rf+mobility+history,multi-head LGBM,1.0,3,1337,1536,0.06315104166666667,0.7714672107590993,12.216223048721407,0.9477156960374831,0.02486402419046615,0.023340578173133054
rf+mobility+history,multi-head LGBM,2.0,3,1337,1528,0.11910994764397906,0.5945664549779323,4.991744742891651,0.8621638391326355,0.07538430403061923,0.05555395015184831
rf+mobility+history,multi-head LGBM,3.0,3,1337,1520,0.16842105263157894,0.5699449792970191,3.3840483145760514,0.8091562005537973,0.11421148318272964,0.08611791562867431
rf+mobility+history,multi-head LGBM,5.0,3,1337,1502,0.25233022636484687,0.5651522481698077,2.2397326563352276,0.7694499984728054,0.17537237531065505,0.12656821877397717
rf+mobility+history,multi-head LGBM + isotonic,0.5,3,1337,1536,0.034505208333333336,0.3365073172068894,9.752363004335512,0.9150180027735723,0.027496719197543807,0.01698875959361897
rf+mobility+history,multi-head LGBM + isotonic,1.0,3,1337,1536,0.06315104166666667,0.734418348798748,11.629552409844091,0.9369443270312288,0.025558836928008904,0.012125416874489463
rf+mobility+history,multi-head LGBM + isotonic,2.0,3,1337,1528,0.11910994764397906,0.5668336408858394,4.758911006997597,0.8651090736900544,0.07305930900331158,0.04235898243580692
rf+mobility+history,multi-head LGBM + isotonic,3.0,3,1337,1520,0.16842105263157894,0.521884747890823,3.0986906906017615,0.8042193062697784,0.11491582156818914,0.0756391006591273
rf+mobility+history,multi-head LGBM + isotonic,5.0,3,1337,1502,0.25233022636484687,0.5301992773747398,2.1012119119178343,0.766847893763642,0.16756864857447784,0.10171239390124309
rf+mobility+history,multi-head LGBM + isotonic + monotone,0.5,3,1337,1536,0.034505208333333336,0.3554354258662057,10.300921021330035,0.9202597997429993,0.026995089297868646,0.01599718006842566
rf+mobility+history,multi-head LGBM + isotonic + monotone,1.0,3,1337,1536,0.06315104166666667,0.7461373662097266,11.815123654619999,0.9434315067021056,0.025681223197406327,0.014715188962819942
rf+mobility+history,multi-head LGBM + isotonic + monotone,2.0,3,1337,1528,0.11910994764397906,0.5702016679459065,4.787187629787611,0.8642334634162272,0.07309543198269751,0.04192133160079543
rf+mobility+history,multi-head LGBM + isotonic + monotone,3.0,3,1337,1520,0.16842105263157894,0.5299991765209928,3.146870110593395,0.8111216871044303,0.11380657480333295,0.07479597313315818
rf+mobility+history,multi-head LGBM + isotonic + monotone,5.0,3,1337,1502,0.25233022636484687,0.5390135800458791,2.136143528308471,0.7702065472008872,0.16683966975781025,0.10216147251981483
rf+mobility+history,hazard LGBM,0.5,3,1337,1536,0.034505208333333336,0.39792830270098156,11.532412697145427,0.921105866486851,0.025712943200143817,0.01689005554329904
rf+mobility+history,hazard LGBM,1.0,3,1337,1536,0.06315104166666667,0.7594620676252558,12.026120988375183,0.9413323972116949,0.025756331622747142,0.019900869470028126
rf+mobility+history,hazard LGBM,2.0,3,1337,1528,0.11910994764397906,0.5798520146957387,4.868208123379608,0.8506441552503959,0.0760642209489449,0.042310621136917824
rf+mobility+history,hazard LGBM,3.0,3,1337,1520,0.16842105263157894,0.564950402321139,3.354393013781763,0.8151670045490507,0.11291812247923548,0.06630034284672774
rf+mobility+history,hazard LGBM,5.0,3,1337,1502,0.25233022636484687,0.5765753560558123,2.28500312611037,0.774057427217428,0.17151632598212985,0.11205886928207652
rf+mobility+history,multi-head MLP,0.5,3,1337,1536,0.034505208333333336,0.26095104430411403,7.562656680209795,0.8649855596127177,0.029115530949766613,0.02128135947550005
rf+mobility+history,multi-head MLP,1.0,3,1337,1536,0.06315104166666667,0.6363388878767117,10.07645909050133,0.8996511036444267,0.035802971323198915,0.022393547869170534
rf+mobility+history,multi-head MLP,2.0,3,1337,1528,0.11910994764397906,0.47344606024085933,3.974865824439742,0.8189303267312182,0.08993388025488444,0.06491312156607991
rf+mobility+history,multi-head MLP,3.0,3,1337,1520,0.16842105263157894,0.46324277754575627,2.750503991677928,0.7885093206091771,0.13393152625158003,0.10165686629465236
rf+mobility+history,multi-head MLP,5.0,3,1337,1502,0.25233022636484687,0.4845407106047757,1.9202642409719608,0.7416668037225956,0.19865435596401027,0.1614841557297092
rf+mobility+history,hazard MLP,0.5,3,1337,1536,0.034505208333333336,0.3736494496898272,10.8287840513882,0.9027722999020343,0.026571241210195457,0.020786384334517613
rf+mobility+history,hazard MLP,1.0,3,1337,1536,0.06315104166666667,0.5273147506957238,8.350056258439501,0.9028678277440663,0.04211098776545066,0.025611890188640147
rf+mobility+history,hazard MLP,2.0,3,1337,1528,0.11910994764397906,0.4178678558593041,3.5082532074341573,0.798928040755678,0.09792303594882291,0.07385942324240369
rf+mobility+history,hazard MLP,3.0,3,1337,1520,0.16842105263157894,0.42924746496607813,2.548656823236089,0.7639314675632912,0.14401015257807948,0.10912142745970711
rf+mobility+history,hazard MLP,5.0,3,1337,1502,0.25233022636484687,0.494346790581231,1.9591263310105778,0.7388003768646458,0.19688540098170376,0.15165001310603285
+ self-excitation,multi-head LGBM,0.5,3,1337,1536,0.034505208333333336,0.398497086090044,11.548896683666179,0.9100497461799768,0.028638768270936216,0.029729831912729755
+ self-excitation,multi-head LGBM,1.0,3,1337,1536,0.06315104166666667,0.7593900821944738,12.024981095368162,0.9417335921996232,0.0251289539374428,0.023517590429435378
+ self-excitation,multi-head LGBM,2.0,3,1337,1528,0.11910994764397906,0.5940374975390146,4.987303825492386,0.8590655258560163,0.07500560630491934,0.05451969120056874
+ self-excitation,multi-head LGBM,3.0,3,1337,1520,0.16842105263157894,0.5599945470746872,3.3249676232559553,0.8056733336629746,0.1166962874905454,0.0846929920145004
+ self-excitation,multi-head LGBM,5.0,3,1337,1502,0.25233022636484687,0.5605272235652228,2.221403403152941,0.7719123061343884,0.17677869438691762,0.13193165076830227
+ self-excitation,multi-head LGBM + isotonic,0.5,3,1337,1536,0.034505208333333336,0.3549584696749449,10.287098290956893,0.9065955037595899,0.027230007976932622,0.014457947717669945
+ self-excitation,multi-head LGBM + isotonic,1.0,3,1337,1536,0.06315104166666667,0.7231843782755517,11.451661907538632,0.9358302945201064,0.02702561156635948,0.014889170361157533
+ self-excitation,multi-head LGBM + isotonic,2.0,3,1337,1528,0.11910994764397906,0.551284720370685,4.628368421573663,0.8533301765099685,0.07613495294362092,0.04776017173303888
+ self-excitation,multi-head LGBM + isotonic,3.0,3,1337,1520,0.16842105263157894,0.527867073144929,3.134210746798016,0.8052252274525318,0.11662063178214721,0.07841838325466863
+ self-excitation,multi-head LGBM + isotonic,5.0,3,1337,1502,0.25233022636484687,0.5325355483500349,2.110470695571906,0.7700773230392582,0.17407809104129657,0.1144301009510168
+ self-excitation,multi-head LGBM + isotonic + monotone,0.5,3,1337,1536,0.034505208333333336,0.36893821407623495,10.692247109832016,0.9086629600885507,0.026795282030029507,0.013804807700762808
+ self-excitation,multi-head LGBM + isotonic + monotone,1.0,3,1337,1536,0.06315104166666667,0.738319642210935,11.691329592123672,0.9407664257108673,0.02660994927567779,0.013101744594119996
+ self-excitation,multi-head LGBM + isotonic + monotone,2.0,3,1337,1528,0.11910994764397906,0.5582642426831004,4.686965729778996,0.8534567215845076,0.07588408402983826,0.04732514887554727
+ self-excitation,multi-head LGBM + isotonic + monotone,3.0,3,1337,1520,0.16842105263157894,0.5416603416318114,3.2161082784388806,0.8083774228639241,0.1160016708996683,0.07926290571901735
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,3,1337,1502,0.25233022636484687,0.5463784621939464,2.165331003206616,0.7734312774160805,0.17328229515592553,0.1167898256832167
+ self-excitation,hazard LGBM,0.5,3,1337,1536,0.034505208333333336,0.3868580564608673,11.211584428752682,0.922670771892772,0.026501651580375235,0.01833006443466323
+ self-excitation,hazard LGBM,1.0,3,1337,1536,0.06315104166666667,0.7618860434915821,12.06450477116567,0.9420129958519303,0.025796122185988545,0.01577749287968286
+ self-excitation,hazard LGBM,2.0,3,1337,1528,0.11910994764397906,0.5981618313490465,5.021930100556831,0.857016312068318,0.07298571549649509,0.03498185857517159
+ self-excitation,hazard LGBM,3.0,3,1337,1520,0.16842105263157894,0.5842038291400636,3.468710235519128,0.8171695757515822,0.10890694245625553,0.061055315601262754
+ self-excitation,hazard LGBM,5.0,3,1337,1502,0.25233022636484687,0.5886636869671974,2.33290991510483,0.7728309724470592,0.16681739150293173,0.10711609638457778
+ self-excitation,multi-head MLP,0.5,3,1337,1536,0.034505208333333336,0.23297978217241055,6.7520178380532565,0.8496164073334266,0.032005485504364474,0.02587815069219373
+ self-excitation,multi-head MLP,1.0,3,1337,1536,0.06315104166666667,0.6277398811017276,9.940293374971686,0.9058911185459547,0.03785748109950738,0.028314179676569802
+ self-excitation,multi-head MLP,2.0,3,1337,1528,0.11910994764397906,0.4625082380032892,3.883036195983659,0.8110804500106135,0.09991081095519388,0.07571047874405297
+ self-excitation,multi-head MLP,3.0,3,1337,1520,0.16842105263157894,0.42669067462232135,2.533475880570033,0.7744326048259496,0.1521361821885776,0.12535558606060643
+ self-excitation,multi-head MLP,5.0,3,1337,1502,0.25233022636484687,0.47944660986963505,1.9000760106179204,0.7212775805477695,0.21078762365069714,0.17586382530129538
+ self-excitation,hazard MLP,0.5,3,1337,1536,0.034505208333333336,0.24304315064804244,7.043665648969682,0.8732299393122049,0.032007827634220325,0.02678121065893092
+ self-excitation,hazard MLP,1.0,3,1337,1536,0.06315104166666667,0.4261098841433583,6.747471979837096,0.8813465823201967,0.04839791760624723,0.03492938400463146
+ self-excitation,hazard MLP,2.0,3,1337,1528,0.11910994764397906,0.39742514183282224,3.336624267695343,0.794943911957285,0.1032140669388436,0.08866948416449148
+ self-excitation,hazard MLP,3.0,3,1337,1520,0.16842105263157894,0.4268625054615649,2.5344961261780417,0.7708462099485759,0.14703498861470946,0.12033270916738144
+ self-excitation,hazard MLP,5.0,3,1337,1502,0.25233022636484687,0.5195311291815006,2.058933393220617,0.7497280418780266,0.1979033140982121,0.16302032409621153
rf+mobility+history,multi-head LGBM,0.5,0,1338,1633,0.03674219228413962,0.3407880747830923,9.275115435346496,0.8976054248781521,0.03098280130190312,0.02362910670432257
rf+mobility+history,multi-head LGBM,1.0,0,1338,1633,0.07532149418248622,0.8148595612551436,10.818420028696337,0.9425294782749152,0.025149431627763178,0.023452614377226805
rf+mobility+history,multi-head LGBM,2.0,0,1338,1624,0.13854679802955666,0.6122037504394534,4.418750625394099,0.8281089667222619,0.08937076521988273,0.07124209906702914
rf+mobility+history,multi-head LGBM,3.0,0,1338,1615,0.19071207430340556,0.5712578925027664,2.99539446880509,0.7892690706386193,0.13919693199249691,0.1137124018593961
rf+mobility+history,multi-head LGBM,5.0,0,1338,1596,0.2781954887218045,0.5867949406474938,2.1092899217869374,0.7596756913163163,0.1913825000748069,0.1445827063545316
rf+mobility+history,multi-head LGBM + isotonic,0.5,0,1338,1633,0.03674219228413962,0.3242484569332636,8.824962169533658,0.8930811612629794,0.03073215401783237,0.022137768519641096
rf+mobility+history,multi-head LGBM + isotonic,1.0,0,1338,1633,0.07532149418248622,0.7766457435907902,10.311077229949271,0.9398050934151726,0.02754120237672649,0.015557739179999587
rf+mobility+history,multi-head LGBM + isotonic,2.0,0,1338,1624,0.13854679802955666,0.5844126159853302,4.218160392711894,0.8256214756572153,0.08585553809716352,0.04372425809653726
rf+mobility+history,multi-head LGBM + isotonic,3.0,0,1338,1615,0.19071207430340556,0.5380197796835506,2.821110208405631,0.7867588608789834,0.12264012527318906,0.05207927150102409
rf+mobility+history,multi-head LGBM + isotonic,5.0,0,1338,1596,0.2781954887218045,0.5559162425482741,1.9982935205113637,0.7570128722472472,0.16779248320434542,0.05301250833960288
rf+mobility+history,multi-head LGBM + isotonic + monotone,0.5,0,1338,1633,0.03674219228413962,0.3443103861702471,9.370981010266892,0.9006516211061665,0.030011131388362134,0.021098770671440118
rf+mobility+history,multi-head LGBM + isotonic + monotone,1.0,0,1338,1633,0.07532149418248622,0.7949783355375855,10.554468470999,0.9364426856189093,0.02692079692251596,0.01593142730124183
rf+mobility+history,multi-head LGBM + isotonic + monotone,2.0,0,1338,1624,0.13854679802955666,0.5988059135924142,4.322048016329247,0.8305043284886031,0.08492142597071761,0.03920535299466586
rf+mobility+history,multi-head LGBM + isotonic + monotone,3.0,0,1338,1615,0.19071207430340556,0.5598666515898411,2.935664423109069,0.7912253202038971,0.12163856111771272,0.05049243005701054
rf+mobility+history,multi-head LGBM + isotonic + monotone,5.0,0,1338,1596,0.2781954887218045,0.5759157557626978,2.0701836626064543,0.7614890280905906,0.16663044235718127,0.057998242964061766
rf+mobility+history,hazard LGBM,0.5,0,1338,1633,0.03674219228413962,0.332665102026357,9.054035193484017,0.890506463233736,0.029259967480162487,0.022158968504014817
rf+mobility+history,hazard LGBM,1.0,0,1338,1633,0.07532149418248622,0.7815044803708674,10.375583873541679,0.9278307220158294,0.02711847738009669,0.018258141933886064
rf+mobility+history,hazard LGBM,2.0,0,1338,1624,0.13854679802955666,0.6143040292563738,4.433909971166004,0.8432626479231197,0.08435659310701939,0.052126789027470644
rf+mobility+history,hazard LGBM,3.0,0,1338,1615,0.19071207430340556,0.5813533267663267,3.0483299439208364,0.8050532099881755,0.1280699354746212,0.0799636256233096
rf+mobility+history,hazard LGBM,5.0,0,1338,1596,0.2781954887218045,0.6123251340729462,2.201060617073023,0.7791639295545545,0.1751192787324112,0.10348121967508808
rf+mobility+history,multi-head MLP,0.5,0,1338,1633,0.03674219228413962,0.2778039680624864,7.560897997434005,0.888387370205552,0.03614660435953549,0.032508594915792645
rf+mobility+history,multi-head MLP,1.0,0,1338,1633,0.07532149418248622,0.7098466714273453,9.424224507649226,0.9073386098099391,0.037837423086671915,0.030670287057593785
rf+mobility+history,multi-head MLP,2.0,0,1338,1624,0.13854679802955666,0.5607881803701493,4.0476444663160995,0.8285346676197283,0.10608188781456108,0.08770331332119895
rf+mobility+history,multi-head MLP,3.0,0,1338,1615,0.19071207430340556,0.5240407256785408,2.7478109479572836,0.7749778912747544,0.15405762249612376,0.12049412857897177
rf+mobility+history,multi-head MLP,5.0,0,1338,1596,0.2781954887218045,0.5230891836298932,1.8802935519669135,0.7376321634134133,0.21310608721360763,0.17487958348809746
rf+mobility+history,hazard MLP,0.5,0,1338,1633,0.03674219228413962,0.2802524374391089,7.627537172301079,0.8489192625556262,0.03215525355740019,0.023185571931830254
rf+mobility+history,hazard MLP,1.0,0,1338,1633,0.07532149418248622,0.5782965304832559,7.677709221781763,0.884563613848059,0.04832410793469159,0.02500093430574894
rf+mobility+history,hazard MLP,2.0,0,1338,1624,0.13854679802955666,0.47592806520704356,3.435143012872172,0.7769867365578588,0.1086835731795061,0.08001664206920613
rf+mobility+history,hazard MLP,3.0,0,1338,1615,0.19071207430340556,0.4789523429144944,2.5113897201523003,0.7445846043780244,0.15768111316919828,0.1263752369763795
rf+mobility+history,hazard MLP,5.0,0,1338,1596,0.2781954887218045,0.5448614959669842,1.958556188205646,0.7222046265015015,0.2094523992142204,0.16276405528351126
+ self-excitation,multi-head LGBM,0.5,0,1338,1633,0.03674219228413962,0.3475391617276656,9.45885751835463,0.8872960372960372,0.03140860465250852,0.027612335369063108
+ self-excitation,multi-head LGBM,1.0,0,1338,1633,0.07532149418248622,0.8117952128719566,10.777736444064269,0.9371345501534485,0.02524238573895584,0.023380133878971972
+ self-excitation,multi-head LGBM,2.0,0,1338,1624,0.13854679802955666,0.6159508698792965,4.445796500817678,0.8292494639027878,0.08891230270371607,0.07379836704691325
+ self-excitation,multi-head LGBM,3.0,0,1338,1615,0.19071207430340556,0.5740295538311374,3.0099276929782044,0.795697989844891,0.13706504679443018,0.1114363339409888
+ self-excitation,multi-head LGBM,5.0,0,1338,1596,0.2781954887218045,0.5926852001363374,2.130463016706294,0.7757953265765767,0.18823754804663026,0.13531528219393835
+ self-excitation,multi-head LGBM + isotonic,0.5,0,1338,1633,0.03674219228413962,0.31565144633917347,8.590980197864504,0.8794130112311931,0.032182702900976926,0.029669341517280134
+ self-excitation,multi-head LGBM + isotonic,1.0,0,1338,1633,0.07532149418248622,0.7844115043831031,10.414178753313882,0.9373418403058205,0.026937528334849532,0.0174259874080102
+ self-excitation,multi-head LGBM + isotonic,2.0,0,1338,1624,0.13854679802955666,0.5969116969861038,4.308375981801922,0.8257803192756732,0.08505919853306569,0.03857399686466759
+ self-excitation,multi-head LGBM + isotonic,3.0,0,1338,1615,0.19071207430340556,0.5281359103345383,2.769284075293115,0.7874059758145451,0.12266842586977361,0.04227959949175051
+ self-excitation,multi-head LGBM + isotonic,5.0,0,1338,1596,0.2781954887218045,0.5621422476040179,2.020673484630659,0.772289867992993,0.16510367158534936,0.049026706090508715
+ self-excitation,multi-head LGBM + isotonic + monotone,0.5,0,1338,1633,0.03674219228413962,0.34662509958081755,9.43397979359125,0.8857543971180335,0.03090630596476205,0.019123738324421463
+ self-excitation,multi-head LGBM + isotonic + monotone,1.0,0,1338,1633,0.07532149418248622,0.7931645142315399,10.530387412521176,0.9358827329995156,0.026619342714695272,0.015610983825003104
+ self-excitation,multi-head LGBM + isotonic + monotone,2.0,0,1338,1624,0.13854679802955666,0.6028615536516791,4.351320725023675,0.8293272972758321,0.08441699533129184,0.03629524760390158
+ self-excitation,multi-head LGBM + isotonic + monotone,3.0,0,1338,1615,0.19071207430340556,0.5510040333465487,2.889193226800897,0.7885623366686871,0.12205131874737274,0.04088354035480309
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,0,1338,1596,0.2781954887218045,0.580110647554306,2.085262597965478,0.7763505693193193,0.16362205044473258,0.04893084203316748
+ self-excitation,hazard LGBM,0.5,0,1338,1633,0.03674219228413962,0.3278108408028244,8.921918383850205,0.8954757363848274,0.028727653123692423,0.020783233401288022
+ self-excitation,hazard LGBM,1.0,0,1338,1633,0.07532149418248622,0.7867510997569476,10.445240210594271,0.9325364776826576,0.026483624115053544,0.015505938037974227
+ self-excitation,hazard LGBM,2.0,0,1338,1624,0.13854679802955666,0.6159353267012893,4.445684313612861,0.8474783575569851,0.08442546099382954,0.0533572857292836
+ self-excitation,hazard LGBM,3.0,0,1338,1615,0.19071207430340556,0.5897663048669367,3.092443449221113,0.8128459146056698,0.12706652731852294,0.08023926277770868
+ self-excitation,hazard LGBM,5.0,0,1338,1596,0.2781954887218045,0.6231184881314051,2.239858349229105,0.7926324762262262,0.17192762784933155,0.10071356392827414
+ self-excitation,multi-head MLP,0.5,0,1338,1633,0.03674219228413962,0.2816630521327842,7.665929402213943,0.8896058486967577,0.03409584015758005,0.028209500824293944
+ self-excitation,multi-head MLP,1.0,0,1338,1633,0.07532149418248622,0.6925348413397112,9.19438533258332,0.9125881656167555,0.036778160264111,0.025222238293031773
+ self-excitation,multi-head MLP,2.0,0,1338,1624,0.13854679802955666,0.5510277189285498,3.977195624622066,0.8124755777936621,0.09785300166511424,0.07342980190447973
+ self-excitation,multi-head MLP,3.0,0,1338,1615,0.19071207430340556,0.5031388487555459,2.6382118205850866,0.7696345353193097,0.15092936754665492,0.11516863826060354
+ self-excitation,multi-head MLP,5.0,0,1338,1596,0.2781954887218045,0.5342313152891096,1.920344998201394,0.7251509321821821,0.21443682638843128,0.17320966201658772
+ self-excitation,hazard MLP,0.5,0,1338,1633,0.03674219228413962,0.32572431512186495,8.865130109900091,0.8620470438652257,0.03307569630592316,0.026639504708989868
+ self-excitation,hazard MLP,1.0,0,1338,1633,0.07532149418248622,0.6127418770451281,8.135020204997513,0.8948419749098153,0.04381058935773934,0.027217833586916547
+ self-excitation,hazard MLP,2.0,0,1338,1624,0.13854679802955666,0.5075421702006994,3.663326597359714,0.8007783337304423,0.10342937328746314,0.08143002743416099
+ self-excitation,hazard MLP,3.0,0,1338,1615,0.19071207430340556,0.5012862708321295,2.628497816213926,0.7618716402190004,0.15860297647237906,0.13454624383193803
+ self-excitation,hazard MLP,5.0,0,1338,1596,0.2781954887218045,0.5460614631072905,1.9628695836018824,0.7273347566316317,0.22163965939003485,0.18324256256927587
rf+mobility+history,multi-head LGBM,0.5,1,1338,1615,0.04272445820433437,0.5972144517441618,13.978280283577119,0.9645555618051259,0.02507834122020944,0.021132025941373277
rf+mobility+history,multi-head LGBM,1.0,1,1338,1615,0.07554179566563468,0.8349363220052326,11.052640656052873,0.9505341868610895,0.025753172928084295,0.022836429818756745
rf+mobility+history,multi-head LGBM,2.0,1,1338,1607,0.13690105787181084,0.6659171608304439,4.864222170247833,0.8660975290030806,0.07652373803703383,0.055973870318283776
rf+mobility+history,multi-head LGBM,3.0,1,1338,1598,0.18898623279098872,0.6424288781849674,3.399342209733702,0.8377227945384678,0.11358931201987263,0.08169328619255634
rf+mobility+history,multi-head LGBM,5.0,1,1338,1580,0.2746835443037975,0.6712863189655193,2.4438534192753925,0.81443972623672,0.15551565489095545,0.10129848449993964
rf+mobility+history,multi-head LGBM + isotonic,0.5,1,1338,1615,0.04272445820433437,0.4886982294672418,11.43837160274776,0.9603652248907888,0.02703724388241948,0.014310838836093864
rf+mobility+history,multi-head LGBM + isotonic,1.0,1,1338,1615,0.07554179566563468,0.785636080022714,10.400018600300681,0.9482091289405203,0.024871455652690912,0.007015025132956569
rf+mobility+history,multi-head LGBM + isotonic,2.0,1,1338,1607,0.13690105787181084,0.6149831562464526,4.492172418582042,0.8613751065084878,0.07411657673709239,0.007943668167252232
rf+mobility+history,multi-head LGBM + isotonic,3.0,1,1338,1598,0.18898623279098872,0.6014696830955016,3.1826111045914294,0.8333065060093205,0.10713412429329663,0.015884037179145646
rf+mobility+history,multi-head LGBM + isotonic,5.0,1,1338,1580,0.2746835443037975,0.6437285032650049,2.343527730780432,0.8104627596689749,0.14542746297338655,0.03176636852968125
rf+mobility+history,multi-head LGBM + isotonic + monotone,0.5,1,1338,1615,0.04272445820433437,0.5075576815837636,11.879792112431566,0.9606464555561807,0.025466705202230152,0.013669891591951937
rf+mobility+history,multi-head LGBM + isotonic + monotone,1.0,1,1338,1615,0.07554179566563468,0.8027716804729554,10.626854622654287,0.950311837756525,0.025699345445399518,0.009498971687778343
rf+mobility+history,multi-head LGBM + isotonic + monotone,2.0,1,1338,1607,0.13690105787181084,0.6501573513197574,4.7491039253220455,0.8658779576587795,0.07234427293958719,0.012699407003269962
rf+mobility+history,multi-head LGBM + isotonic + monotone,3.0,1,1338,1598,0.18898623279098872,0.62349377925301,3.299149202802351,0.8374621862480581,0.10571688710251309,0.014907796077213502
rf+mobility+history,multi-head LGBM + isotonic + monotone,5.0,1,1338,1580,0.2746835443037975,0.6545185483228095,2.3828094616360347,0.8130272798192069,0.14372090900860163,0.02685059344495609
rf+mobility+history,hazard LGBM,0.5,1,1338,1615,0.04272445820433437,0.5768689722329651,13.502078118206356,0.959915255826162,0.026511913651080115,0.01757396836780417
rf+mobility+history,hazard LGBM,1.0,1,1338,1615,0.07554179566563468,0.7979408074177218,10.562904950652628,0.9456699570674074,0.02798055444765513,0.01796913341208184
rf+mobility+history,hazard LGBM,2.0,1,1338,1607,0.13690105787181084,0.6705900983656226,4.898355854879797,0.8733696008389592,0.07390408293583467,0.039628272729514906
rf+mobility+history,hazard LGBM,3.0,1,1338,1598,0.18898623279098872,0.643849675576994,3.4068602038809157,0.8409369634535198,0.10842166978384997,0.054899879520799735
rf+mobility+history,hazard LGBM,5.0,1,1338,1580,0.2746835443037975,0.6663412545153725,2.425850650079006,0.8130182321197351,0.15000771553721634,0.07040075514430877
rf+mobility+history,multi-head MLP,0.5,1,1338,1615,0.04272445820433437,0.3948841775085997,9.242578937338964,0.9261019554905601,0.03393128146371117,0.02495571980198151
rf+mobility+history,multi-head MLP,1.0,1,1338,1615,0.07554179566563468,0.7445612425416338,9.856282022169987,0.9256420673525633,0.0343767978070723,0.025222544969860657
rf+mobility+history,multi-head MLP,2.0,1,1338,1607,0.13690105787181084,0.6038287353649611,4.410694444234056,0.844966245002294,0.08517878870715195,0.0537297185547944
rf+mobility+history,multi-head MLP,3.0,1,1338,1598,0.18898623279098872,0.5803364406978098,3.0707868617056295,0.8116236407489167,0.12251716121521239,0.07732871365516295
rf+mobility+history,multi-head MLP,5.0,1,1338,1580,0.2746835443037975,0.6202586792626285,2.258084592707265,0.7999845183809041,0.16955782373075223,0.11688889330744018
rf+mobility+history,hazard MLP,0.5,1,1338,1615,0.04272445820433437,0.4529357478812682,10.601322214902147,0.9349982188724525,0.031397175020045825,0.02000792257596779
rf+mobility+history,hazard MLP,1.0,1,1338,1615,0.07554179566563468,0.6570270196788073,8.697529809682571,0.9216397834704029,0.04147619582102488,0.018098747739083668
rf+mobility+history,hazard MLP,2.0,1,1338,1607,0.13690105787181084,0.5710888808201968,4.171544688536619,0.8355017369076487,0.08556920373585143,0.04143640079135122
rf+mobility+history,hazard MLP,3.0,1,1338,1598,0.18898623279098872,0.555499500151455,2.9393649047749175,0.7976734322622844,0.12311017920776288,0.063726938841453
rf+mobility+history,hazard MLP,5.0,1,1338,1580,0.2746835443037975,0.5957902888163392,2.1690061205756126,0.7725307822842022,0.16825061111786005,0.089786955835882
