operating_point,threshold,alarm_rate,alarms_per_hour,min_lead_time_s,n_adverse_events,n_warned,max_avoidable_frac,random_alarm_reference,lift_over_random,excess_over_random,actuator_efficacy,attainable_benefit_frac,ranker,seed
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,3.0,269,33,0.12267657992565056,0.3016627039062503,0.40666803796791395,-0.1789861239805997,0.25,0.03066914498141264,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,3.0,269,33,0.12267657992565056,0.3016627039062503,0.40666803796791395,-0.1789861239805997,0.5,0.06133828996282528,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,3.0,269,33,0.12267657992565056,0.3016627039062503,0.40666803796791395,-0.1789861239805997,0.75,0.09200743494423792,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,3.0,269,33,0.12267657992565056,0.3016627039062503,0.40666803796791395,-0.1789861239805997,1.0,0.12267657992565056,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,5.0,269,26,0.09665427509293681,0.22621906250000023,0.4272596395051222,-0.12956478740706343,0.25,0.024163568773234202,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,5.0,269,26,0.09665427509293681,0.22621906250000023,0.4272596395051222,-0.12956478740706343,0.5,0.048327137546468404,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,5.0,269,26,0.09665427509293681,0.22621906250000023,0.4272596395051222,-0.12956478740706343,0.75,0.0724907063197026,dedicated ping-pong model,1337
alarm_top_5pct,0.5198976908612744,0.05,181.0055865921788,5.0,269,26,0.09665427509293681,0.22621906250000023,0.4272596395051222,-0.12956478740706343,1.0,0.09665427509293681,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,0.0,269,83,0.30855018587360594,0.6513215599,0.4737294216407928,-0.342771374026394,0.25,0.07713754646840149,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,0.0,269,83,0.30855018587360594,0.6513215599,0.4737294216407928,-0.342771374026394,0.5,0.15427509293680297,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,0.0,269,83,0.30855018587360594,0.6513215599,0.4737294216407928,-0.342771374026394,0.75,0.23141263940520446,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,0.0,269,83,0.30855018587360594,0.6513215599,0.4737294216407928,-0.342771374026394,1.0,0.30855018587360594,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,1.0,269,78,0.2899628252788104,0.6125795109999999,0.4733472472911528,-0.32261668572118946,0.25,0.0724907063197026,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,1.0,269,78,0.2899628252788104,0.6125795109999999,0.4733472472911528,-0.32261668572118946,0.5,0.1449814126394052,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,1.0,269,78,0.2899628252788104,0.6125795109999999,0.4733472472911528,-0.32261668572118946,0.75,0.2174721189591078,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,1.0,269,78,0.2899628252788104,0.6125795109999999,0.4733472472911528,-0.32261668572118946,1.0,0.2899628252788104,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,2.0,269,72,0.26765799256505574,0.5695327899999999,0.4699606366212133,-0.30187479743494416,0.25,0.06691449814126393,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,2.0,269,72,0.26765799256505574,0.5695327899999999,0.4699606366212133,-0.30187479743494416,0.5,0.13382899628252787,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,2.0,269,72,0.26765799256505574,0.5695327899999999,0.4699606366212133,-0.30187479743494416,0.75,0.20074349442379183,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,2.0,269,72,0.26765799256505574,0.5695327899999999,0.4699606366212133,-0.30187479743494416,1.0,0.26765799256505574,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,3.0,269,69,0.25650557620817843,0.5217030999999999,0.49166964161834287,-0.26519752379182143,0.25,0.06412639405204461,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,3.0,269,69,0.25650557620817843,0.5217030999999999,0.49166964161834287,-0.26519752379182143,0.5,0.12825278810408922,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,3.0,269,69,0.25650557620817843,0.5217030999999999,0.49166964161834287,-0.26519752379182143,0.75,0.19237918215613384,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,3.0,269,69,0.25650557620817843,0.5217030999999999,0.49166964161834287,-0.26519752379182143,1.0,0.25650557620817843,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,5.0,269,56,0.20817843866171004,0.40950999999999993,0.5083598414244098,-0.2013315613382899,0.25,0.05204460966542751,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,5.0,269,56,0.20817843866171004,0.40950999999999993,0.5083598414244098,-0.2013315613382899,0.5,0.10408921933085502,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,5.0,269,56,0.20817843866171004,0.40950999999999993,0.5083598414244098,-0.2013315613382899,0.75,0.15613382899628253,dedicated ping-pong model,1337
alarm_top_10pct,0.32436692488812807,0.1,362.0111731843576,5.0,269,56,0.20817843866171004,0.40950999999999993,0.5083598414244098,-0.2013315613382899,1.0,0.20817843866171004,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,0.0,269,136,0.5055762081784386,0.8926258175999999,0.5663920964528897,-0.3870496094215613,0.25,0.12639405204460966,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,0.0,269,136,0.5055762081784386,0.8926258175999999,0.5663920964528897,-0.3870496094215613,0.5,0.2527881040892193,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,0.0,269,136,0.5055762081784386,0.8926258175999999,0.5663920964528897,-0.3870496094215613,0.75,0.379182156133829,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,0.0,269,136,0.5055762081784386,0.8926258175999999,0.5663920964528897,-0.3870496094215613,1.0,0.5055762081784386,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,1.0,269,125,0.4646840148698885,0.8657822719999999,0.5367215637211483,-0.40109825713011144,0.25,0.11617100371747212,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,1.0,269,125,0.4646840148698885,0.8657822719999999,0.5367215637211483,-0.40109825713011144,0.5,0.23234200743494424,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,1.0,269,125,0.4646840148698885,0.8657822719999999,0.5367215637211483,-0.40109825713011144,0.75,0.34851301115241634,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,1.0,269,125,0.4646840148698885,0.8657822719999999,0.5367215637211483,-0.40109825713011144,1.0,0.4646840148698885,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,2.0,269,116,0.4312267657992565,0.8322278399999999,0.518159505213448,-0.40100107420074343,0.25,0.10780669144981413,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,2.0,269,116,0.4312267657992565,0.8322278399999999,0.518159505213448,-0.40100107420074343,0.5,0.21561338289962825,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,2.0,269,116,0.4312267657992565,0.8322278399999999,0.518159505213448,-0.40100107420074343,0.75,0.32342007434944237,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,2.0,269,116,0.4312267657992565,0.8322278399999999,0.518159505213448,-0.40100107420074343,1.0,0.4312267657992565,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,3.0,269,113,0.4200743494423792,0.7902847999999999,0.5315480563998944,-0.3702104505576207,0.25,0.1050185873605948,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,3.0,269,113,0.4200743494423792,0.7902847999999999,0.5315480563998944,-0.3702104505576207,0.5,0.2100371747211896,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,3.0,269,113,0.4200743494423792,0.7902847999999999,0.5315480563998944,-0.3702104505576207,0.75,0.3150557620817844,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,3.0,269,113,0.4200743494423792,0.7902847999999999,0.5315480563998944,-0.3702104505576207,1.0,0.4200743494423792,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,5.0,269,100,0.37174721189591076,0.6723199999999999,0.5529319548665974,-0.30057278810408916,0.25,0.09293680297397769,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,5.0,269,100,0.37174721189591076,0.6723199999999999,0.5529319548665974,-0.30057278810408916,0.5,0.18587360594795538,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,5.0,269,100,0.37174721189591076,0.6723199999999999,0.5529319548665974,-0.30057278810408916,0.75,0.2788104089219331,dedicated ping-pong model,1337
alarm_top_20pct,0.14787132367495653,0.2,724.0223463687151,5.0,269,100,0.37174721189591076,0.6723199999999999,0.5529319548665974,-0.30057278810408916,1.0,0.37174721189591076,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,0.0,269,209,0.7769516728624535,0.9939533824,0.7816781819147552,-0.2170017095375465,0.25,0.19423791821561337,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,0.0,269,209,0.7769516728624535,0.9939533824,0.7816781819147552,-0.2170017095375465,0.5,0.38847583643122674,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,0.0,269,209,0.7769516728624535,0.9939533824,0.7816781819147552,-0.2170017095375465,0.75,0.5827137546468402,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,0.0,269,209,0.7769516728624535,0.9939533824,0.7816781819147552,-0.2170017095375465,1.0,0.7769516728624535,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,1.0,269,199,0.7397769516728625,0.989922304,0.7473080954774229,-0.2501453523271375,0.25,0.18494423791821563,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,1.0,269,199,0.7397769516728625,0.989922304,0.7473080954774229,-0.2501453523271375,0.5,0.36988847583643125,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,1.0,269,199,0.7397769516728625,0.989922304,0.7473080954774229,-0.2501453523271375,0.75,0.5548327137546468,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,1.0,269,199,0.7397769516728625,0.989922304,0.7473080954774229,-0.2501453523271375,1.0,0.7397769516728625,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,2.0,269,188,0.6988847583643123,0.98320384,0.7108238698135193,-0.28431908163568775,0.25,0.17472118959107807,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,2.0,269,188,0.6988847583643123,0.98320384,0.7108238698135193,-0.28431908163568775,0.5,0.34944237918215615,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,2.0,269,188,0.6988847583643123,0.98320384,0.7108238698135193,-0.28431908163568775,0.75,0.5241635687732342,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,2.0,269,188,0.6988847583643123,0.98320384,0.7108238698135193,-0.28431908163568775,1.0,0.6988847583643123,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,3.0,269,181,0.6728624535315985,0.9720064,0.6922407645994907,-0.2991439464684016,0.25,0.16821561338289961,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,3.0,269,181,0.6728624535315985,0.9720064,0.6922407645994907,-0.2991439464684016,0.5,0.33643122676579923,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,3.0,269,181,0.6728624535315985,0.9720064,0.6922407645994907,-0.2991439464684016,0.75,0.5046468401486989,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,3.0,269,181,0.6728624535315985,0.9720064,0.6922407645994907,-0.2991439464684016,1.0,0.6728624535315985,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,5.0,269,163,0.6059479553903345,0.9222400000000001,0.6570393340023578,-0.31629204460966553,0.25,0.15148698884758363,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,5.0,269,163,0.6059479553903345,0.9222400000000001,0.6570393340023578,-0.31629204460966553,0.5,0.30297397769516726,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,5.0,269,163,0.6059479553903345,0.9222400000000001,0.6570393340023578,-0.31629204460966553,0.75,0.4544609665427509,dedicated ping-pong model,1337
alarm_top_40pct,0.04498796963529987,0.4,1448.0446927374303,5.0,269,163,0.6059479553903345,0.9222400000000001,0.6570393340023578,-0.31629204460966553,1.0,0.6059479553903345,dedicated ping-pong model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,0.0,269,106,0.3940520446096654,0.18357705612384978,2.146521209839095,0.21047498848581564,0.25,0.09851301115241635,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,0.0,269,106,0.3940520446096654,0.18357705612384978,2.146521209839095,0.21047498848581564,0.5,0.1970260223048327,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,0.0,269,106,0.3940520446096654,0.18357705612384978,2.146521209839095,0.21047498848581564,0.75,0.2955390334572491,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,0.0,269,106,0.3940520446096654,0.18357705612384978,2.146521209839095,0.21047498848581564,1.0,0.3940520446096654,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,1.0,269,76,0.2825278810408922,0.16684907458033604,1.6933140429547786,0.11567880646055617,0.25,0.07063197026022305,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,1.0,269,76,0.2825278810408922,0.16684907458033604,1.6933140429547786,0.11567880646055617,0.5,0.1412639405204461,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,1.0,269,76,0.2825278810408922,0.16684907458033604,1.6933140429547786,0.11567880646055617,0.75,0.21189591078066913,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,1.0,269,76,0.2825278810408922,0.16684907458033604,1.6933140429547786,0.11567880646055617,1.0,0.2825278810408922,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,2.0,269,70,0.26022304832713755,0.14977834744323126,1.7373876315851786,0.11044470088390629,0.25,0.06505576208178439,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,2.0,269,70,0.26022304832713755,0.14977834744323126,1.7373876315851786,0.11044470088390629,0.5,0.13011152416356878,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,2.0,269,70,0.26022304832713755,0.14977834744323126,1.7373876315851786,0.11044470088390629,0.75,0.19516728624535315,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,2.0,269,70,0.26022304832713755,0.14977834744323126,1.7373876315851786,0.11044470088390629,1.0,0.26022304832713755,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,3.0,269,63,0.2342007434944238,0.1323578520755473,1.7694510739018836,0.10184289141887651,0.25,0.05855018587360595,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,3.0,269,63,0.2342007434944238,0.1323578520755473,1.7694510739018836,0.10184289141887651,0.5,0.1171003717472119,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,3.0,269,63,0.2342007434944238,0.1323578520755473,1.7694510739018836,0.10184289141887651,0.75,0.17565055762081785,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,3.0,269,63,0.2342007434944238,0.1323578520755473,1.7694510739018836,0.10184289141887651,1.0,0.2342007434944238,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,5.0,269,48,0.17843866171003717,0.09643874370569083,1.8502798237873306,0.08199991800434633,0.25,0.04460966542750929,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,5.0,269,48,0.17843866171003717,0.09643874370569083,1.8502798237873306,0.08199991800434633,0.5,0.08921933085501858,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,5.0,269,48,0.17843866171003717,0.09643874370569083,1.8502798237873306,0.08199991800434633,0.75,0.13382899628252787,generic handover model,1337
alarm_top_2pct,0.9917713800597603,0.020077972709551656,72.6845045574831,5.0,269,48,0.17843866171003717,0.09643874370569083,1.8502798237873306,0.08199991800434633,1.0,0.17843866171003717,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,0.0,269,198,0.7360594795539034,0.4012630607616213,1.8343564397799748,0.33479641879228206,0.25,0.18401486988847585,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,0.0,269,198,0.7360594795539034,0.4012630607616213,1.8343564397799748,0.33479641879228206,0.5,0.3680297397769517,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,0.0,269,198,0.7360594795539034,0.4012630607616213,1.8343564397799748,0.33479641879228206,0.75,0.5520446096654275,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,0.0,269,198,0.7360594795539034,0.4012630607616213,1.8343564397799748,0.33479641879228206,1.0,0.7360594795539034,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,1.0,269,146,0.5427509293680297,0.3697505902753909,1.4678838753544323,0.1730003390926388,0.25,0.13568773234200743,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,1.0,269,146,0.5427509293680297,0.3697505902753909,1.4678838753544323,0.1730003390926388,0.5,0.27137546468401486,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,1.0,269,146,0.5427509293680297,0.3697505902753909,1.4678838753544323,0.1730003390926388,0.75,0.4070631970260223,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,1.0,269,146,0.5427509293680297,0.3697505902753909,1.4678838753544323,0.1730003390926388,1.0,0.5427509293680297,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,2.0,269,139,0.516728624535316,0.33657956871093775,1.5352346742683434,0.18014905582437823,0.25,0.129182156133829,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,2.0,269,139,0.516728624535316,0.33657956871093775,1.5352346742683434,0.18014905582437823,0.5,0.258364312267658,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,2.0,269,139,0.516728624535316,0.33657956871093775,1.5352346742683434,0.18014905582437823,0.75,0.387546468401487,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,2.0,269,139,0.516728624535316,0.33657956871093775,1.5352346742683434,0.18014905582437823,1.0,0.516728624535316,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,3.0,269,122,0.45353159851301117,0.3016627039062503,1.5034394130935,0.1518688946067609,0.25,0.11338289962825279,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,3.0,269,122,0.45353159851301117,0.3016627039062503,1.5034394130935,0.1518688946067609,0.5,0.22676579925650558,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,3.0,269,122,0.45353159851301117,0.3016627039062503,1.5034394130935,0.1518688946067609,0.75,0.34014869888475835,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,3.0,269,122,0.45353159851301117,0.3016627039062503,1.5034394130935,0.1518688946067609,1.0,0.45353159851301117,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,5.0,269,91,0.3382899628252788,0.22621906250000023,1.4954087382679275,0.11207090032527856,0.25,0.0845724907063197,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,5.0,269,91,0.3382899628252788,0.22621906250000023,1.4954087382679275,0.11207090032527856,0.5,0.1691449814126394,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,5.0,269,91,0.3382899628252788,0.22621906250000023,1.4954087382679275,0.11207090032527856,0.75,0.2537174721189591,generic handover model,1337
alarm_top_5pct,0.8403462754589006,0.05,181.0055865921788,5.0,269,91,0.3382899628252788,0.22621906250000023,1.4954087382679275,0.11207090032527856,1.0,0.3382899628252788,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,0.0,269,242,0.8996282527881041,0.6513215599,1.3812351811695405,0.24830669288810414,0.25,0.22490706319702602,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,0.0,269,242,0.8996282527881041,0.6513215599,1.3812351811695405,0.24830669288810414,0.5,0.44981412639405205,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,0.0,269,242,0.8996282527881041,0.6513215599,1.3812351811695405,0.24830669288810414,0.75,0.6747211895910781,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,0.0,269,242,0.8996282527881041,0.6513215599,1.3812351811695405,0.24830669288810414,1.0,0.8996282527881041,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,1.0,269,199,0.7397769516728625,0.6125795109999999,1.207642336037685,0.12719744067286265,0.25,0.18494423791821563,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,1.0,269,199,0.7397769516728625,0.6125795109999999,1.207642336037685,0.12719744067286265,0.5,0.36988847583643125,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,1.0,269,199,0.7397769516728625,0.6125795109999999,1.207642336037685,0.12719744067286265,0.75,0.5548327137546468,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,1.0,269,199,0.7397769516728625,0.6125795109999999,1.207642336037685,0.12719744067286265,1.0,0.7397769516728625,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,2.0,269,185,0.6877323420074349,0.5695327899999999,1.207537746873951,0.11819955200743504,0.25,0.17193308550185873,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,2.0,269,185,0.6877323420074349,0.5695327899999999,1.207537746873951,0.11819955200743504,0.5,0.34386617100371747,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,2.0,269,185,0.6877323420074349,0.5695327899999999,1.207537746873951,0.11819955200743504,0.75,0.5157992565055762,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,2.0,269,185,0.6877323420074349,0.5695327899999999,1.207537746873951,0.11819955200743504,1.0,0.6877323420074349,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,3.0,269,170,0.6319702602230484,0.5217030999999999,1.2113599865959173,0.1102671602230485,0.25,0.1579925650557621,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,3.0,269,170,0.6319702602230484,0.5217030999999999,1.2113599865959173,0.1102671602230485,0.5,0.3159851301115242,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,3.0,269,170,0.6319702602230484,0.5217030999999999,1.2113599865959173,0.1102671602230485,0.75,0.4739776951672863,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,3.0,269,170,0.6319702602230484,0.5217030999999999,1.2113599865959173,0.1102671602230485,1.0,0.6319702602230484,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,5.0,269,134,0.49814126394052044,0.40950999999999993,1.2164324776941235,0.08863126394052051,0.25,0.12453531598513011,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,5.0,269,134,0.49814126394052044,0.40950999999999993,1.2164324776941235,0.08863126394052051,0.5,0.24907063197026022,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,5.0,269,134,0.49814126394052044,0.40950999999999993,1.2164324776941235,0.08863126394052051,0.75,0.3736059479553903,generic handover model,1337
alarm_top_10pct,0.059620611304830366,0.1,362.0111731843576,5.0,269,134,0.49814126394052044,0.40950999999999993,1.2164324776941235,0.08863126394052051,1.0,0.49814126394052044,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,0.0,269,252,0.9368029739776952,0.8926258175999999,1.0494912375450602,0.04417715637769526,0.25,0.2342007434944238,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,0.0,269,252,0.9368029739776952,0.8926258175999999,1.0494912375450602,0.04417715637769526,0.5,0.4684014869888476,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,0.0,269,252,0.9368029739776952,0.8926258175999999,1.0494912375450602,0.04417715637769526,0.75,0.7026022304832714,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,0.0,269,252,0.9368029739776952,0.8926258175999999,1.0494912375450602,0.04417715637769526,1.0,0.9368029739776952,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,1.0,269,226,0.8401486988847584,0.8657822719999999,0.9703925872078362,-0.025633573115241504,0.25,0.2100371747211896,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,1.0,269,226,0.8401486988847584,0.8657822719999999,0.9703925872078362,-0.025633573115241504,0.5,0.4200743494423792,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,1.0,269,226,0.8401486988847584,0.8657822719999999,0.9703925872078362,-0.025633573115241504,0.75,0.6301115241635687,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,1.0,269,226,0.8401486988847584,0.8657822719999999,0.9703925872078362,-0.025633573115241504,1.0,0.8401486988847584,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,2.0,269,213,0.79182156133829,0.8322278399999999,0.9514480569867622,-0.04040627866170998,0.25,0.1979553903345725,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,2.0,269,213,0.79182156133829,0.8322278399999999,0.9514480569867622,-0.04040627866170998,0.5,0.395910780669145,generic handover model,1337
