seed,task,n,positive_rate,auprc,auprc_lift,auprc_ci_low,auprc_ci_high,auroc,brier,ece,n_drives
1337,ping-pong (dedicated),7740,0.08591731266149871,0.16360072233803272,1.9041647983404109,0.11704826241673705,0.2158403448224582,0.6762009617683786,0.08194559146471256,0.07007358674430213,43
1338,ping-pong (dedicated),7740,0.08591731266149871,0.14228675456510484,1.656089444111145,0.10119445554112971,0.18999848418444557,0.6679019102526634,0.08341154315498828,0.0728378576094174,43
1339,ping-pong (dedicated),7740,0.08591731266149871,0.14828967625485764,1.725958036409922,0.10281068792032673,0.19637103551717924,0.6701312999814024,0.08366489768402718,0.07347801335624495,43
